Crash ID,Crash Type,Penalty Price,State_id,Hour_id,Victim_id,Speed_id,Holiday_id
20956,Multiple,40,135,26412,26412,26412,26412
17747,Multiple,390,120,11823,11823,11823,11823
22715,Multiple,150,112,9000,9000,9000,9000
78,Multiple,310,193,29947,29947,29947,29947
14074,Single,270,110,12597,12597,12597,12597
12908,Multiple,130,34,15737,15737,15737,15737
15599,Single,310,193,24807,24807,24807,24807
21765,Multiple,290,234,25726,25726,25726,25726
24422,Multiple,100,38,9689,9689,9689,9689
17379,Multiple,120,154,23321,23321,23321,23321
17136,Multiple,30,21,8632,8632,8632,8632
29567,Multiple,70,70,30598,30598,30598,30598
14300,Multiple,260,238,703,703,703,703
27136,Multiple,110,200,27447,27447,27447,27447
20383,Multiple,210,6,12898,12898,12898,12898
4671,Multiple,380,53,13211,13211,13211,13211
4303,Multiple,200,84,16391,16391,16391,16391
16433,Multiple,260,166,5579,5579,5579,5579
8523,Multiple,60,221,266,266,266,266
28440,Single,360,161,13585,13585,13585,13585
30635,Single,370,230,6201,6201,6201,6201
22843,Multiple,70,157,21371,21371,21371,21371
11650,Single,170,113,3284,3284,3284,3284
15045,Single,120,84,16114,16114,16114,16114
20141,Single,70,127,12823,12823,12823,12823
437,Single,70,79,15500,15500,15500,15500
28552,Multiple,220,154,4555,4555,4555,4555
8675,Multiple,230,94,8446,8446,8446,8446
23933,Multiple,120,46,5236,5236,5236,5236
19263,Single,40,79,15540,15540,15540,15540
10603,Multiple,230,190,25628,25628,25628,25628
4957,Single,120,243,21039,21039,21039,21039
31521,Single,400,49,25562,25562,25562,25562
14446,Multiple,400,90,16157,16157,16157,16157
3377,Single,160,99,5090,5090,5090,5090
13311,Multiple,180,63,17805,17805,17805,17805
19337,Single,300,241,1767,1767,1767,1767
21888,Single,300,55,30833,30833,30833,30833
22619,Single,330,180,15918,15918,15918,15918
8142,Multiple,230,221,26908,26908,26908,26908
577,Multiple,190,192,7923,7923,7923,7923
25606,Multiple,250,103,18421,18421,18421,18421
26253,Multiple,260,4,2520,2520,2520,2520
17296,Single,210,80,2509,2509,2509,2509
18963,Multiple,260,66,4429,4429,4429,4429
19051,Multiple,220,15,16228,16228,16228,16228
13312,Multiple,200,176,3009,3009,3009,3009
10396,Single,150,62,25461,25461,25461,25461
15577,Multiple,310,75,26609,26609,26609,26609
27260,Multiple,230,244,5336,5336,5336,5336
12102,Multiple,380,223,18168,18168,18168,18168
2239,Multiple,200,64,11933,11933,11933,11933
15783,Multiple,50,47,25234,25234,25234,25234
23420,Multiple,90,122,6742,6742,6742,6742
23890,Multiple,190,85,16575,16575,16575,16575
22830,Multiple,80,2,17336,17336,17336,17336
27128,Single,200,187,28836,28836,28836,28836
18197,Single,300,149,21536,21536,21536,21536
7955,Single,240,145,10402,10402,10402,10402
8223,Single,60,118,10183,10183,10183,10183
14607,Multiple,340,153,16145,16145,16145,16145
2742,Multiple,330,236,28981,28981,28981,28981
18669,Single,360,236,3723,3723,3723,3723
19389,Multiple,150,107,4718,4718,4718,4718
30405,Multiple,70,31,18829,18829,18829,18829
5955,Multiple,130,246,11352,11352,11352,11352
13427,Single,210,67,16314,16314,16314,16314
415,Multiple,170,61,6679,6679,6679,6679
22524,Single,80,245,14049,14049,14049,14049
475,Multiple,180,198,26571,26571,26571,26571
16397,Single,340,25,29475,29475,29475,29475
14378,Single,350,130,17896,17896,17896,17896
4031,Multiple,280,66,9780,9780,9780,9780
2059,Multiple,380,5,1245,1245,1245,1245
25104,Multiple,60,149,6522,6522,6522,6522
22965,Multiple,170,106,11809,11809,11809,11809
26895,Multiple,390,9,15522,15522,15522,15522
8494,Multiple,350,236,17625,17625,17625,17625
22516,Multiple,170,24,11431,11431,11431,11431
8641,Multiple,300,192,15514,15514,15514,15514
21856,Single,70,245,13828,13828,13828,13828
25824,Single,120,149,16334,16334,16334,16334
30834,Single,340,134,16204,16204,16204,16204
18829,Multiple,360,140,25,25,25,25
24458,Single,200,84,6604,6604,6604,6604
10767,Single,250,131,15483,15483,15483,15483
10675,Single,290,26,14817,14817,14817,14817
13422,Single,360,204,10422,10422,10422,10422
16179,Single,320,59,11346,11346,11346,11346
13255,Single,150,108,9477,9477,9477,9477
422,Single,50,59,23436,23436,23436,23436
15469,Single,200,21,18071,18071,18071,18071
11772,Single,370,13,18436,18436,18436,18436
1399,Single,70,11,17370,17370,17370,17370
25432,Single,340,169,10251,10251,10251,10251
4607,Single,170,93,29634,29634,29634,29634
14324,Single,120,42,19313,19313,19313,19313
30002,Single,50,208,2287,2287,2287,2287
13136,Single,130,28,16948,16948,16948,16948
15639,Single,290,12,7466,7466,7466,7466
6314,Single,170,238,25893,25893,25893,25893
28538,Single,230,20,12371,12371,12371,12371
29062,Single,180,34,23414,23414,23414,23414
30019,Multiple,160,82,25359,25359,25359,25359
29414,Single,100,242,4198,4198,4198,4198
12203,Single,50,10,13279,13279,13279,13279
10698,Single,100,209,21630,21630,21630,21630
9422,Multiple,360,171,26592,26592,26592,26592
13843,Single,370,1,16073,16073,16073,16073
618,Multiple,310,55,23550,23550,23550,23550
1230,Multiple,290,45,21344,21344,21344,21344
8365,Multiple,330,225,15702,15702,15702,15702
30273,Multiple,240,239,22817,22817,22817,22817
3007,Multiple,270,131,31208,31208,31208,31208
12580,Multiple,180,132,18743,18743,18743,18743
18319,Multiple,290,28,14006,14006,14006,14006
31009,Multiple,290,105,20605,20605,20605,20605
13739,Single,150,7,3099,3099,3099,3099
24370,Single,360,167,14292,14292,14292,14292
23348,Single,100,40,16796,16796,16796,16796
19210,Single,250,92,7191,7191,7191,7191
13613,Single,390,52,7268,7268,7268,7268
30173,Single,140,95,27989,27989,27989,27989
17060,Single,30,29,13531,13531,13531,13531
15943,Multiple,360,153,21520,21520,21520,21520
13358,Single,100,174,26738,26738,26738,26738
29670,Multiple,190,28,9432,9432,9432,9432
16699,Multiple,230,26,16720,16720,16720,16720
28556,Single,70,154,13654,13654,13654,13654
5562,Multiple,230,70,13640,13640,13640,13640
20545,Single,90,142,6309,6309,6309,6309
22914,Multiple,70,101,22522,22522,22522,22522
10620,Single,370,50,30848,30848,30848,30848
11254,Multiple,180,160,26882,26882,26882,26882
10328,Multiple,250,159,16533,16533,16533,16533
24076,Single,80,183,29520,29520,29520,29520
16658,Multiple,290,82,4234,4234,4234,4234
30839,Multiple,140,106,8067,8067,8067,8067
7537,Multiple,260,229,13803,13803,13803,13803
19296,Single,270,49,24033,24033,24033,24033
12822,Single,320,84,21693,21693,21693,21693
1849,Single,100,132,23783,23783,23783,23783
28944,Multiple,310,69,5910,5910,5910,5910
10364,Single,390,124,22038,22038,22038,22038
3414,Single,260,167,21265,21265,21265,21265
28168,Single,290,1,21280,21280,21280,21280
7989,Single,180,61,7128,7128,7128,7128
16916,Single,70,195,4924,4924,4924,4924
2973,Single,350,88,7819,7819,7819,7819
18175,Single,340,194,21090,21090,21090,21090
4993,Multiple,40,161,19969,19969,19969,19969
27631,Multiple,160,72,11340,11340,11340,11340
3086,Single,280,142,30090,30090,30090,30090
19670,Multiple,170,198,29074,29074,29074,29074
27187,Multiple,310,46,7665,7665,7665,7665
17494,Single,400,38,19289,19289,19289,19289
18191,Single,190,6,16810,16810,16810,16810
6371,Multiple,200,89,11067,11067,11067,11067
11385,Multiple,390,10,5254,5254,5254,5254
3712,Multiple,310,221,8451,8451,8451,8451
889,Multiple,370,240,30605,30605,30605,30605
1651,Multiple,220,102,9101,9101,9101,9101
10619,Multiple,340,31,30963,30963,30963,30963
16260,Multiple,150,209,24756,24756,24756,24756
31165,Single,360,105,29418,29418,29418,29418
30117,Multiple,170,67,16257,16257,16257,16257
17435,Multiple,370,243,9850,9850,9850,9850
20544,Single,60,57,7091,7091,7091,7091
20167,Single,100,199,7742,7742,7742,7742
11223,Single,170,7,14090,14090,14090,14090
29392,Single,200,121,2313,2313,2313,2313
18263,Single,110,135,23237,23237,23237,23237
20875,Single,290,118,29439,29439,29439,29439
10771,Single,150,132,13308,13308,13308,13308
30720,Single,280,14,1911,1911,1911,1911
18259,Single,240,176,18408,18408,18408,18408
4465,Multiple,250,27,29519,29519,29519,29519
970,Single,290,117,31728,31728,31728,31728
15733,Single,80,46,7864,7864,7864,7864
27304,Single,140,167,6409,6409,6409,6409
7873,Multiple,260,203,1264,1264,1264,1264
25239,Multiple,190,159,25411,25411,25411,25411
28238,Multiple,70,160,5758,5758,5758,5758
20025,Multiple,200,39,24816,24816,24816,24816
26302,Single,60,131,29495,29495,29495,29495
6166,Multiple,280,212,15613,15613,15613,15613
4664,Multiple,190,93,27602,27602,27602,27602
31637,Multiple,70,112,23676,23676,23676,23676
26985,Multiple,30,153,14871,14871,14871,14871
13632,Multiple,110,132,25996,25996,25996,25996
30412,Multiple,170,67,130,130,130,130
2262,Multiple,380,173,21676,21676,21676,21676
9198,Multiple,280,36,27875,27875,27875,27875
30669,Single,400,169,4214,4214,4214,4214
5677,Single,110,116,25983,25983,25983,25983
19535,Multiple,370,222,17510,17510,17510,17510
16906,Single,260,180,30667,30667,30667,30667
24632,Single,200,246,24416,24416,24416,24416
2183,Single,280,226,1745,1745,1745,1745
2808,Single,140,39,6886,6886,6886,6886
14193,Single,30,2,14077,14077,14077,14077
17883,Single,230,154,6950,6950,6950,6950
1068,Multiple,110,205,13527,13527,13527,13527
16099,Single,300,186,30915,30915,30915,30915
2726,Single,390,135,31414,31414,31414,31414
23000,Multiple,160,33,25939,25939,25939,25939
15461,Single,260,94,25571,25571,25571,25571
24834,Single,310,45,22588,22588,22588,22588
14754,Multiple,370,136,8223,8223,8223,8223
27515,Single,280,84,21750,21750,21750,21750
984,Single,90,153,1417,1417,1417,1417
10796,Single,140,182,20024,20024,20024,20024
5691,Single,250,229,15911,15911,15911,15911
10858,Multiple,390,178,2163,2163,2163,2163
9475,Single,140,209,15827,15827,15827,15827
1138,Multiple,290,1,3334,3334,3334,3334
29557,Multiple,70,170,3850,3850,3850,3850
21650,Multiple,40,242,23613,23613,23613,23613
28349,Multiple,350,99,14877,14877,14877,14877
1910,Multiple,250,108,120,120,120,120
2776,Single,360,219,3552,3552,3552,3552
26714,Multiple,30,27,26560,26560,26560,26560
14719,Single,300,144,27264,27264,27264,27264
17814,Single,30,180,6058,6058,6058,6058
24962,Single,260,124,26732,26732,26732,26732
22791,Single,230,203,12148,12148,12148,12148
15711,Single,380,195,31532,31532,31532,31532
14415,Single,80,129,10566,10566,10566,10566
1131,Single,370,95,10255,10255,10255,10255
26551,Single,70,29,2931,2931,2931,2931
14239,Multiple,180,39,9793,9793,9793,9793
2714,Multiple,90,5,14742,14742,14742,14742
3852,Multiple,340,205,5609,5609,5609,5609
13521,Single,160,177,31595,31595,31595,31595
27610,Multiple,250,50,12981,12981,12981,12981
1028,Multiple,130,27,19914,19914,19914,19914
3029,Multiple,280,247,18893,18893,18893,18893
2877,Single,380,51,96,96,96,96
13910,Single,350,55,20443,20443,20443,20443
5028,Single,200,201,28149,28149,28149,28149
30579,Single,90,170,15625,15625,15625,15625
3568,Single,320,41,29719,29719,29719,29719
31397,Single,160,110,21239,21239,21239,21239
16592,Multiple,270,214,21869,21869,21869,21869
8632,Multiple,310,89,22512,22512,22512,22512
18228,Multiple,200,135,27374,27374,27374,27374
6560,Single,400,240,14520,14520,14520,14520
8465,Single,60,101,22531,22531,22531,22531
9665,Single,80,182,30896,30896,30896,30896
29713,Single,230,122,1215,1215,1215,1215
30170,Single,380,14,13387,13387,13387,13387
29699,Multiple,160,103,4254,4254,4254,4254
4328,Single,350,120,31130,31130,31130,31130
12662,Multiple,180,25,15515,15515,15515,15515
23010,Single,230,183,11247,11247,11247,11247
4208,Single,380,32,15430,15430,15430,15430
19654,Single,220,184,9893,9893,9893,9893
28122,Multiple,360,237,2436,2436,2436,2436
16774,Single,140,120,13381,13381,13381,13381
349,Multiple,100,192,30176,30176,30176,30176
18902,Multiple,290,50,105,105,105,105
21727,Single,350,82,1502,1502,1502,1502
25441,Single,160,2,12255,12255,12255,12255
13666,Multiple,170,221,20062,20062,20062,20062
8533,Multiple,270,170,28163,28163,28163,28163
15171,Multiple,60,212,21197,21197,21197,21197
17969,Multiple,400,203,19860,19860,19860,19860
4705,Multiple,30,67,6783,6783,6783,6783
21151,Multiple,350,204,15002,15002,15002,15002
15648,Multiple,60,83,30455,30455,30455,30455
19925,Multiple,260,209,3111,3111,3111,3111
2793,Multiple,320,215,8301,8301,8301,8301
10041,Single,100,28,10991,10991,10991,10991
19355,Multiple,90,206,31326,31326,31326,31326
29015,Single,310,180,16716,16716,16716,16716
13727,Single,240,102,5455,5455,5455,5455
15995,Single,390,143,1235,1235,1235,1235
7851,Single,360,233,7987,7987,7987,7987
23769,Single,330,139,27697,27697,27697,27697
25231,Multiple,250,28,1831,1831,1831,1831
16389,Single,310,89,26833,26833,26833,26833
16725,Single,170,71,16117,16117,16117,16117
23517,Single,90,121,11987,11987,11987,11987
7964,Multiple,350,132,27790,27790,27790,27790
8946,Multiple,360,157,13169,13169,13169,13169
2423,Single,70,82,7038,7038,7038,7038
15751,Single,300,191,19114,19114,19114,19114
2732,Single,360,116,25476,25476,25476,25476
24321,Multiple,400,239,29094,29094,29094,29094
20598,Multiple,70,32,22659,22659,22659,22659
30752,Single,400,4,2726,2726,2726,2726
12774,Multiple,400,8,2873,2873,2873,2873
16064,Single,320,8,4873,4873,4873,4873
31168,Single,260,192,27030,27030,27030,27030
344,Multiple,360,134,30344,30344,30344,30344
30862,Single,270,173,23229,23229,23229,23229
1576,Multiple,380,128,20102,20102,20102,20102
30044,Multiple,60,147,10895,10895,10895,10895
29958,Multiple,30,158,5983,5983,5983,5983
15777,Multiple,210,123,15003,15003,15003,15003
15410,Multiple,230,23,13516,13516,13516,13516
18637,Multiple,100,116,2941,2941,2941,2941
8655,Multiple,150,212,20991,20991,20991,20991
30344,Multiple,50,112,27064,27064,27064,27064
17573,Single,60,108,23105,23105,23105,23105
16594,Single,50,175,24371,24371,24371,24371
5199,Multiple,330,170,30667,30667,30667,30667
21420,Single,190,182,25480,25480,25480,25480
26523,Single,190,134,15777,15777,15777,15777
28013,Single,260,138,24559,24559,24559,24559
11276,Single,190,134,21614,21614,21614,21614
30809,Single,250,157,11179,11179,11179,11179
9569,Single,240,110,24208,24208,24208,24208
14234,Multiple,320,26,592,592,592,592
28341,Multiple,370,38,31193,31193,31193,31193
30158,Multiple,390,63,3501,3501,3501,3501
595,Multiple,110,117,12908,12908,12908,12908
63,Multiple,250,206,5742,5742,5742,5742
12063,Single,390,40,14504,14504,14504,14504
26137,Single,280,91,25875,25875,25875,25875
31530,Single,230,75,18618,18618,18618,18618
2025,Multiple,220,244,442,442,442,442
3432,Multiple,190,75,12505,12505,12505,12505
29057,Multiple,100,42,16109,16109,16109,16109
6406,Single,120,243,803,803,803,803
19714,Multiple,240,237,18680,18680,18680,18680
24291,Multiple,80,51,10436,10436,10436,10436
11310,Multiple,320,22,26990,26990,26990,26990
23209,Multiple,130,128,11145,11145,11145,11145
19826,Multiple,140,159,19890,19890,19890,19890
23350,Multiple,120,169,5221,5221,5221,5221
20275,Single,400,241,7580,7580,7580,7580
13486,Single,110,205,2946,2946,2946,2946
10209,Multiple,320,178,12986,12986,12986,12986
7969,Single,360,64,26524,26524,26524,26524
17566,Multiple,80,230,13889,13889,13889,13889
23772,Multiple,200,105,13014,13014,13014,13014
982,Multiple,390,19,6205,6205,6205,6205
6819,Multiple,200,35,10925,10925,10925,10925
30671,Multiple,250,40,18524,18524,18524,18524
23255,Multiple,330,111,13700,13700,13700,13700
21175,Multiple,190,8,3120,3120,3120,3120
19680,Multiple,230,231,22275,22275,22275,22275
16462,Single,360,143,23165,23165,23165,23165
11808,Single,390,142,30601,30601,30601,30601
2850,Single,60,171,6035,6035,6035,6035
3110,Single,70,79,4317,4317,4317,4317
6627,Single,50,165,14701,14701,14701,14701
20422,Single,90,152,497,497,497,497
14054,Single,60,8,14552,14552,14552,14552
17935,Multiple,40,2,13599,13599,13599,13599
17440,Single,260,229,4839,4839,4839,4839
18608,Single,250,126,11137,11137,11137,11137
3199,Single,340,133,14289,14289,14289,14289
27347,Multiple,60,238,16652,16652,16652,16652
459,Single,110,130,2719,2719,2719,2719
14740,Single,240,211,25338,25338,25338,25338
24933,Single,380,129,11110,11110,11110,11110
28139,Multiple,40,49,21649,21649,21649,21649
4229,Multiple,80,239,27408,27408,27408,27408
19109,Multiple,170,148,16447,16447,16447,16447
17234,Multiple,190,202,3527,3527,3527,3527
8547,Multiple,180,113,1573,1573,1573,1573
9017,Multiple,340,86,3708,3708,3708,3708
18659,Multiple,130,163,13890,13890,13890,13890
12951,Multiple,110,113,16943,16943,16943,16943
21561,Multiple,170,108,754,754,754,754
3453,Single,120,27,5252,5252,5252,5252
11111,Single,300,119,15541,15541,15541,15541
28942,Single,310,9,9966,9966,9966,9966
7421,Multiple,400,202,18549,18549,18549,18549
29490,Multiple,200,221,16216,16216,16216,16216
30747,Single,180,113,22350,22350,22350,22350
16105,Multiple,190,90,23363,23363,23363,23363
31155,Multiple,370,59,18263,18263,18263,18263
16549,Multiple,240,245,31288,31288,31288,31288
16933,Multiple,80,1,11490,11490,11490,11490
11637,Multiple,110,5,8368,8368,8368,8368
26684,Multiple,150,234,8291,8291,8291,8291
16264,Multiple,240,85,3543,3543,3543,3543
18573,Multiple,90,20,25111,25111,25111,25111
1977,Single,230,31,4534,4534,4534,4534
12833,Single,250,218,23328,23328,23328,23328
4080,Single,230,182,3526,3526,3526,3526
14096,Single,190,39,6127,6127,6127,6127
16152,Single,110,40,28389,28389,28389,28389
4810,Single,170,48,30919,30919,30919,30919
11356,Single,400,37,18683,18683,18683,18683
15586,Multiple,270,112,18420,18420,18420,18420
10956,Multiple,80,238,6513,6513,6513,6513
11870,Single,180,5,12082,12082,12082,12082
19218,Single,270,89,27925,27925,27925,27925
15825,Multiple,230,107,19038,19038,19038,19038
11792,Multiple,240,98,9084,9084,9084,9084
16164,Single,350,29,13070,13070,13070,13070
24066,Single,280,246,7581,7581,7581,7581
9982,Single,330,85,19605,19605,19605,19605
19952,Single,260,182,8023,8023,8023,8023
12633,Single,110,33,5745,5745,5745,5745
6810,Multiple,90,79,28654,28654,28654,28654
28040,Multiple,100,243,25592,25592,25592,25592
27226,Multiple,390,59,12906,12906,12906,12906
7930,Multiple,180,131,3677,3677,3677,3677
23652,Multiple,250,207,30162,30162,30162,30162
23138,Single,250,114,15828,15828,15828,15828
5535,Multiple,140,186,530,530,530,530
20814,Multiple,90,60,4314,4314,4314,4314
7684,Single,270,107,21187,21187,21187,21187
5379,Single,210,107,2927,2927,2927,2927
21394,Single,270,5,18237,18237,18237,18237
31226,Multiple,210,5,19949,19949,19949,19949
19371,Multiple,150,118,23017,23017,23017,23017
4596,Multiple,210,168,21443,21443,21443,21443
3182,Multiple,70,10,10649,10649,10649,10649
31602,Single,210,1,2527,2527,2527,2527
4398,Multiple,310,197,14841,14841,14841,14841
21269,Multiple,140,222,1488,1488,1488,1488
15594,Multiple,310,96,4393,4393,4393,4393
1347,Multiple,220,187,15502,15502,15502,15502
20887,Multiple,130,110,22880,22880,22880,22880
20079,Single,360,176,31375,31375,31375,31375
25647,Single,340,17,8590,8590,8590,8590
11079,Multiple,120,206,21161,21161,21161,21161
17706,Multiple,400,203,23528,23528,23528,23528
3039,Single,340,162,30613,30613,30613,30613
1268,Single,330,44,29859,29859,29859,29859
30968,Single,250,161,8904,8904,8904,8904
6204,Multiple,380,173,3341,3341,3341,3341
428,Single,330,45,7299,7299,7299,7299
22873,Single,370,225,12144,12144,12144,12144
16457,Single,300,245,13286,13286,13286,13286
12966,Single,370,98,24902,24902,24902,24902
23512,Single,260,148,28235,28235,28235,28235
21400,Single,30,32,19037,19037,19037,19037
21293,Multiple,270,213,29098,29098,29098,29098
23891,Multiple,170,231,14318,14318,14318,14318
11557,Single,250,128,818,818,818,818
25790,Multiple,300,214,25200,25200,25200,25200
30148,Single,90,24,19872,19872,19872,19872
3974,Single,100,130,12015,12015,12015,12015
27211,Single,180,57,26952,26952,26952,26952
27810,Single,70,197,28627,28627,28627,28627
10689,Single,190,140,31623,31623,31623,31623
10636,Single,30,62,12484,12484,12484,12484
29310,Multiple,140,45,25768,25768,25768,25768
2886,Multiple,120,39,3500,3500,3500,3500
8031,Single,100,230,21985,21985,21985,21985
14268,Single,250,70,16860,16860,16860,16860
25971,Multiple,160,210,14607,14607,14607,14607
21416,Multiple,110,124,24212,24212,24212,24212
6158,Multiple,250,138,7592,7592,7592,7592
15279,Multiple,280,243,12154,12154,12154,12154
21482,Multiple,310,37,11876,11876,11876,11876
431,Single,310,36,2116,2116,2116,2116
31661,Single,60,100,14170,14170,14170,14170
14066,Multiple,310,215,26894,26894,26894,26894
20958,Multiple,400,227,8995,8995,8995,8995
18361,Multiple,50,125,11932,11932,11932,11932
9713,Single,400,230,14888,14888,14888,14888
21191,Multiple,320,247,25391,25391,25391,25391
6380,Multiple,310,53,15966,15966,15966,15966
5584,Single,130,52,25303,25303,25303,25303
13782,Single,200,206,14471,14471,14471,14471
8548,Multiple,400,241,24067,24067,24067,24067
244,Multiple,190,241,21900,21900,21900,21900
23335,Single,150,81,8881,8881,8881,8881
16447,Single,330,148,12407,12407,12407,12407
138,Single,290,74,21951,21951,21951,21951
29123,Single,30,175,13403,13403,13403,13403
28283,Single,230,151,18824,18824,18824,18824
21005,Single,140,46,781,781,781,781
16178,Single,300,80,31257,31257,31257,31257
8193,Multiple,120,16,19646,19646,19646,19646
8912,Single,360,104,24871,24871,24871,24871
9244,Single,370,62,677,677,677,677
18339,Single,150,221,10111,10111,10111,10111
11555,Multiple,280,238,24002,24002,24002,24002
10036,Multiple,340,37,3500,3500,3500,3500
6211,Single,170,123,20125,20125,20125,20125
9146,Single,230,51,30376,30376,30376,30376
1120,Single,230,80,27099,27099,27099,27099
12686,Multiple,340,215,11667,11667,11667,11667
15899,Single,150,143,2036,2036,2036,2036
4811,Multiple,160,11,14162,14162,14162,14162
18501,Multiple,330,125,9170,9170,9170,9170
9277,Single,250,37,15358,15358,15358,15358
550,Multiple,320,27,12251,12251,12251,12251
22331,Single,280,89,11804,11804,11804,11804
30931,Single,320,181,8779,8779,8779,8779
8961,Single,170,69,26877,26877,26877,26877
15077,Multiple,70,57,158,158,158,158
31502,Multiple,210,234,30431,30431,30431,30431
2862,Multiple,150,46,2844,2844,2844,2844
22011,Multiple,200,165,26184,26184,26184,26184
24776,Single,200,169,4951,4951,4951,4951
3210,Single,110,191,9682,9682,9682,9682
19121,Single,370,227,14658,14658,14658,14658
16870,Single,110,80,9086,9086,9086,9086
30073,Single,370,57,22691,22691,22691,22691
25319,Single,130,15,8448,8448,8448,8448
16821,Single,380,4,14188,14188,14188,14188
14685,Single,370,112,29231,29231,29231,29231
19475,Single,290,26,3791,3791,3791,3791
12358,Single,400,123,4592,4592,4592,4592
17314,Multiple,140,199,18710,18710,18710,18710
24477,Single,180,222,18526,18526,18526,18526
1610,Single,370,223,9173,9173,9173,9173
6217,Multiple,180,26,19976,19976,19976,19976
14682,Single,40,34,8672,8672,8672,8672
17542,Single,30,38,30037,30037,30037,30037
911,Multiple,150,166,19287,19287,19287,19287
737,Single,170,148,4312,4312,4312,4312
15257,Single,280,3,29383,29383,29383,29383
24190,Single,80,18,9610,9610,9610,9610
1300,Single,340,57,10088,10088,10088,10088
28453,Single,330,71,12361,12361,12361,12361
18016,Single,30,229,5047,5047,5047,5047
4361,Multiple,140,199,23577,23577,23577,23577
28802,Multiple,260,229,14579,14579,14579,14579
20736,Multiple,140,151,24920,24920,24920,24920
12188,Multiple,170,92,3273,3273,3273,3273
12493,Multiple,140,219,29430,29430,29430,29430
26332,Multiple,310,62,22985,22985,22985,22985
25809,Single,200,107,20717,20717,20717,20717
17865,Multiple,400,35,23074,23074,23074,23074
70,Multiple,110,37,2606,2606,2606,2606
17145,Multiple,300,108,16050,16050,16050,16050
23728,Single,340,245,4600,4600,4600,4600
26554,Multiple,230,161,7731,7731,7731,7731
3375,Multiple,300,44,17407,17407,17407,17407
11660,Multiple,370,228,20059,20059,20059,20059
11000,Multiple,170,42,9147,9147,9147,9147
7064,Multiple,50,18,11258,11258,11258,11258
19181,Multiple,90,183,27739,27739,27739,27739
19012,Single,170,205,28188,28188,28188,28188
24492,Multiple,100,136,2898,2898,2898,2898
18454,Single,30,1,19501,19501,19501,19501
1949,Multiple,190,51,11881,11881,11881,11881
6541,Multiple,290,223,31695,31695,31695,31695
251,Multiple,310,236,9567,9567,9567,9567
11903,Single,310,65,9690,9690,9690,9690
17829,Multiple,240,63,31523,31523,31523,31523
22872,Single,370,196,17765,17765,17765,17765
7259,Single,80,236,8900,8900,8900,8900
9197,Single,250,36,27553,27553,27553,27553
16524,Single,280,202,261,261,261,261
22500,Single,230,56,16626,16626,16626,16626
13951,Single,370,122,15965,15965,15965,15965
14823,Multiple,180,43,18959,18959,18959,18959
2366,Multiple,160,13,8441,8441,8441,8441
2499,Single,80,131,6308,6308,6308,6308
29417,Multiple,320,121,11088,11088,11088,11088
5172,Multiple,30,47,1653,1653,1653,1653
15705,Multiple,280,123,27876,27876,27876,27876
8075,Single,300,90,3343,3343,3343,3343
13589,Single,40,116,18702,18702,18702,18702
31124,Single,40,112,22156,22156,22156,22156
13049,Single,390,67,5846,5846,5846,5846
12961,Single,220,161,29439,29439,29439,29439
30268,Single,260,157,7409,7409,7409,7409
3085,Multiple,230,178,14952,14952,14952,14952
23292,Multiple,180,153,28293,28293,28293,28293
11025,Multiple,340,62,3027,3027,3027,3027
1240,Multiple,180,111,14797,14797,14797,14797
347,Multiple,200,104,23694,23694,23694,23694
19983,Single,290,179,4293,4293,4293,4293
25510,Multiple,70,34,7781,7781,7781,7781
26849,Single,230,89,16498,16498,16498,16498
1855,Single,160,32,11894,11894,11894,11894
15672,Multiple,110,244,23853,23853,23853,23853
14242,Multiple,300,180,23209,23209,23209,23209
20722,Multiple,170,108,24943,24943,24943,24943
14112,Single,390,178,13143,13143,13143,13143
11599,Multiple,70,224,25932,25932,25932,25932
12887,Single,90,57,21064,21064,21064,21064
9701,Single,160,184,14575,14575,14575,14575
12527,Multiple,140,7,1219,1219,1219,1219
21380,Multiple,400,27,2083,2083,2083,2083
28710,Single,230,187,478,478,478,478
11574,Multiple,220,132,5435,5435,5435,5435
8826,Multiple,110,186,30773,30773,30773,30773
13378,Multiple,110,84,29834,29834,29834,29834
23798,Multiple,30,82,27266,27266,27266,27266
22129,Multiple,30,49,6220,6220,6220,6220
17736,Single,40,178,2252,2252,2252,2252
25406,Multiple,280,79,3133,3133,3133,3133
26633,Multiple,370,228,4784,4784,4784,4784
26917,Single,270,4,1466,1466,1466,1466
19023,Single,80,14,24548,24548,24548,24548
31178,Single,40,51,11294,11294,11294,11294
25180,Single,400,6,814,814,814,814
7729,Single,270,160,14265,14265,14265,14265
25997,Multiple,50,105,8957,8957,8957,8957
29337,Single,360,160,2487,2487,2487,2487
8559,Multiple,290,16,18460,18460,18460,18460
21746,Multiple,390,152,12989,12989,12989,12989
5393,Single,130,233,20333,20333,20333,20333
23590,Multiple,370,224,67,67,67,67
6136,Single,60,71,4155,4155,4155,4155
18513,Multiple,260,8,7415,7415,7415,7415
1829,Multiple,350,137,19426,19426,19426,19426
11137,Multiple,230,173,26130,26130,26130,26130
23893,Multiple,140,152,27602,27602,27602,27602
17039,Single,110,60,23576,23576,23576,23576
5991,Multiple,390,179,23097,23097,23097,23097
6115,Multiple,140,137,6346,6346,6346,6346
13994,Multiple,170,30,12991,12991,12991,12991
18234,Multiple,360,159,22560,22560,22560,22560
21881,Multiple,30,181,20162,20162,20162,20162
18250,Single,200,77,18701,18701,18701,18701
1929,Multiple,110,240,18996,18996,18996,18996
